Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
47,0,2,4,16.523067514844,0,2,19,143,89,41,0
38,0,2,3,1.058755843949795,0,2,3,97,42,37,2
27,0,1,0,18.541782728007203,0,2,16,27,36,21,2
40,0,1,3,18.418792614114217,0,0,16,157,93,34,0
45,0,3,2,5.894305289697382,1,0,0,19,1,31,1
46,0,3,0,18.04126106914752,0,0,13,66,50,45,2
45,0,1,3,5.689192736650235,0,1,2,114,43,2,1
32,0,3,4,6.59458253412657,0,0,7,53,21,14,2
33,1,3,1,10.797359231476252,1,2,18,24,77,25,2
34,1,3,3,15.69356205442362,0,0,13,86,63,40,2
34,1,1,4,7.312929557636344,1,0,14,119,12,42,0
31,0,3,0,13.09860873154933,0,0,3,173,8,18,2
47,1,1,4,5.192706897115322,0,1,19,129,6,31,0
33,0,2,1,19.01654959619157,0,1,4,77,62,1,1
40,0,3,4,23.72042018103288,0,1,9,123,6,29,2
30,0,3,1,16.93868544229387,0,2,9,30,76,28,2
46,1,1,1,7.199409822648926,0,0,6,61,58,17,0
36,1,3,1,5.407257301544002,0,2,1,89,24,14,1
45,0,3,0,19.623320922794075,0,0,3,85,63,8,1
34,0,1,4,20.73394075132736,0,0,9,73,19,48,2
15,1,1,2,16.903364505031664,0,2,9,129,89,46,2
33,1,1,4,0.6181178375451895,0,0,16,162,19,42,0
47,1,3,1,6.683647939097352,0,0,6,169,53,27,2
36,0,3,1,5.001524254006142,0,0,11,21,30,46,0
49,1,0,1,0.7768445942077662,0,2,3,148,74,43,2
22,0,2,4,14.143576304308372,0,0,18,81,72,18,1
33,1,3,1,10.613563358260873,0,2,5,73,17,9,2
31,0,3,2,4.025436891625123,0,0,11,43,11,42,2
35,0,1,2,15.667067416426256,0,0,13,166,59,22,0
43,1,2,2,10.971709661978988,0,2,6,54,28,18,2
31,0,1,3,2.1473077933457514,0,1,4,32,23,17,2
38,0,3,0,16.794542275580092,0,0,2,174,27,15,2
17,0,3,3,2.053912830702761,0,1,2,87,80,14,1
21,1,1,3,3.0737557753458065,1,0,18,103,87,47,0
23,0,2,1,6.1468789523889065,1,1,17,153,48,28,0
40,0,3,3,21.708570078802133,0,2,18,43,22,48,2
42,0,1,1,0.5684967890350894,0,0,9,36,62,2,2
19,1,1,4,13.676961233601194,0,2,8,57,26,5,2
19,0,3,3,18.77632784943915,0,1,14,105,79,5,0
44,1,0,3,14.530946353854592,1,0,6,65,41,33,2
44,1,1,2,2.0694927093084727,0,2,17,96,98,4,0
35,1,2,0,16.868304099810175,0,2,14,13,96,3,0
22,1,1,3,21.17171769962876,0,0,19,145,80,44,0
46,1,2,3,8.517624418035172,1,0,12,69,93,26,2
36,0,1,4,12.822161146387412,0,2,7,156,81,34,2
34,1,2,4,0.6729360988546746,0,0,12,170,55,4,0
19,1,3,3,12.292541419844165,1,0,18,176,34,42,0
19,1,0,4,23.533409469695297,0,2,16,12,91,45,1
25,1,3,3,23.138259171797348,0,0,6,132,18,24,2
29,0,1,2,13.586828683739231,1,0,17,68,49,29,2
16,1,1,3,14.066641664061208,0,0,0,54,12,45,1
48,1,3,2,19.863005800533035,0,0,13,122,56,12,0
31,1,3,0,14.102262250571188,0,0,0,137,41,3,1
49,1,3,0,7.120730154737673,0,0,12,62,28,2,2
17,1,0,3,3.8399476970570183,0,2,0,68,59,19,1
23,1,0,2,22.93492369074284,0,0,8,26,89,26,2
35,0,0,4,20.68002145898908,0,0,15,147,99,38,0
39,1,3,3,4.643160204537134,1,1,16,124,9,31,0
37,1,3,4,5.014449665707415,0,1,0,59,56,22,1
42,1,2,4,18.244772075579647,0,2,17,173,99,16,0
43,1,1,1,17.63624075372974,0,1,15,129,46,23,0
37,1,3,2,19.44508644428036,0,0,2,29,29,14,1
37,0,3,4,0.4741125535244643,1,0,3,128,40,32,2
49,1,2,3,21.051301067608414,0,2,17,144,33,9,0
26,1,2,4,14.51144242213724,0,2,18,24,7,13,2
32,1,2,3,7.180408921155364,0,2,18,149,64,13,0
36,0,0,4,16.729665892822453,0,1,3,175,76,1,2
37,0,3,0,2.729469336219645,0,0,4,121,14,11,2
34,0,2,0,5.658161678582895,0,1,5,70,13,0,1
17,0,3,1,11.595601134013576,0,2,17,101,6,2,0
26,1,3,3,22.92097942838824,0,1,6,24,48,9,1
37,0,3,3,12.147601737109952,0,2,2,71,12,47,1
49,1,3,4,3.6114765195848015,0,1,12,71,56,7,2
24,1,1,2,5.242054464431214,0,0,12,72,42,1,2
23,0,3,4,10.349955148995194,0,0,16,27,96,27,2
16,1,3,1,20.35447054333663,0,2,3,132,16,38,2
44,1,0,0,22.04241441613452,0,0,14,74,85,36,1
28,1,0,4,11.555849762844096,0,0,8,173,63,19,0
18,0,3,4,16.645527857238235,0,2,6,17,49,25,1
29,1,3,3,13.238312177393986,0,0,11,50,93,3,2
43,0,3,3,5.7750406482228245,0,0,10,103,39,23,2
40,1,0,0,7.68950539232598,0,0,3,21,40,36,1
45,1,3,0,9.579093051688533,0,0,2,175,62,7,2
18,1,0,1,16.098378414187714,1,0,16,60,57,23,2
48,0,0,0,7.142236118608508,0,0,12,103,60,47,2
29,0,1,3,7.2662692518964285,0,0,11,20,78,6,1
29,1,2,2,21.15504184698133,0,0,5,84,42,1,2
43,0,2,0,13.880029208610845,1,1,4,26,16,45,1
34,0,0,2,5.038336453268381,1,1,19,176,77,8,0
46,0,3,4,21.026373142570343,0,0,8,159,14,25,2
22,0,3,4,11.839816207856895,0,2,0,135,93,37,1
46,1,2,4,5.461909541869918,0,2,1,39,53,39,1
45,1,3,3,6.832822429819313,0,2,10,92,92,44,2
27,1,2,2,9.528722886945143,0,2,3,41,92,6,1
18,1,3,0,5.836139057053677,0,0,1,135,29,24,1
39,0,0,3,18.55892533122666,0,0,5,177,16,32,2
45,0,3,0,19.761005711087165,0,0,15,153,57,24,0
17,0,1,0,0.4298267805474749,0,0,3,150,88,0,2
39,1,1,0,13.895342291203152,0,2,9,54,91,21,2
18,0,1,3,14.523522348485583,0,1,13,88,98,21,2
44,1,0,1,13.4765046037458,0,0,8,26,96,30,2
27,0,3,3,3.777412051785725,0,0,4,167,99,17,2
38,1,3,0,18.21073936922653,0,2,12,46,86,27,1
25,1,2,1,13.94314553301325,0,0,17,116,8,29,0
18,0,1,4,20.38736166221121,0,0,18,101,60,24,0
39,0,1,4,8.281168090940472,0,1,13,96,64,13,2
38,1,1,3,18.710277473250983,0,2,9,53,83,17,2
17,1,1,2,4.618183707003335,0,2,7,179,32,17,2
35,0,1,3,9.758580460933276,0,2,4,63,16,34,1
31,1,3,4,12.652615131944914,1,0,1,124,34,7,1
29,1,0,2,7.856412347365099,0,0,11,155,37,18,0
39,0,2,4,11.596091379275666,0,0,11,69,51,23,2
38,1,0,0,16.960352073330707,0,2,9,164,5,21,0
35,1,2,1,17.21309735625989,0,2,0,82,72,31,1
30,0,1,4,0.1184812278358045,0,0,3,49,61,19,1
24,0,3,1,13.43148372660756,1,0,8,157,54,36,2
30,0,3,3,0.6579590527353005,0,2,1,159,19,5,1
18,1,1,2,5.76007566393666,0,2,19,86,13,40,0
22,0,1,3,4.736988479490008,0,1,5,156,57,12,2
26,1,1,1,19.33715558520024,0,2,3,87,84,1,1
16,1,0,3,17.170558179820418,0,2,11,34,87,32,2
49,0,1,2,4.739530575624674,0,1,5,30,57,6,1
35,0,3,0,10.263355027688004,0,0,8,169,2,28,2
31,1,1,0,8.152228103649772,0,0,13,115,86,20,0
26,1,3,1,1.3446292037215877,0,2,14,106,7,30,0
25,0,2,4,14.74472486671107,0,2,13,114,80,49,0
48,1,0,0,10.472324225976855,0,2,8,73,82,14,2
19,1,1,1,22.760794480246386,0,1,10,72,36,11,2
22,0,3,1,10.390816758966858,0,0,6,129,86,5,2
27,1,0,4,13.111752152795436,0,2,19,40,45,48,2
46,0,3,3,22.83724088624028,1,0,8,66,66,32,2
26,1,3,3,22.34941525919064,0,0,0,57,67,34,1
43,1,3,1,8.755079533006334,0,2,18,63,96,29,2
23,1,3,4,23.40735407695468,0,0,2,59,38,4,1
26,1,3,0,4.156153677498786,0,0,2,161,1,25,1
35,0,2,0,17.925233729453552,0,0,2,85,45,19,1
41,0,1,0,16.199585928321213,0,0,15,175,55,3,0
30,1,3,3,6.7179823430628325,0,2,17,48,72,48,2
39,0,1,1,1.2963481535071262,0,2,9,159,1,3,2
31,1,1,2,4.311387839649061,1,2,10,58,65,6,2
32,1,0,4,7.028893370123775,1,0,17,129,56,13,0
26,1,3,4,0.2710585284817819,1,0,13,121,12,16,0
18,1,0,4,18.21775374464281,0,0,11,111,99,29,2
30,1,2,0,6.964498670725276,0,0,16,178,13,36,0
23,1,0,3,17.604985664320925,0,0,2,173,15,22,2
21,0,3,2,7.82905462999335,0,2,0,58,50,42,1
45,1,3,0,2.9321320295556106,0,0,16,168,14,5,1
34,1,2,2,19.643168406767785,0,0,7,120,69,44,2
34,0,3,4,1.9352137295087275,0,2,16,73,46,12,2
15,0,1,0,0.725381045249696,0,0,15,129,36,17,0
35,0,0,0,6.144749364949549,0,1,18,77,33,5,2
34,1,1,3,13.475243296576789,0,0,2,86,24,41,1
48,0,0,4,14.172306140759977,0,2,17,176,43,39,0
29,0,1,2,1.4566930622405252,1,2,17,13,59,48,2
35,0,2,1,16.523842143043755,0,0,12,123,6,41,0
42,1,0,3,7.694894445789136,1,2,18,59,14,22,2
15,1,3,1,2.183886815958761,0,2,3,34,88,49,2
42,0,3,0,17.851447850399737,0,2,7,88,85,17,2
15,1,3,1,14.270172614938463,0,0,15,42,2,36,2
36,1,3,3,16.177194205482976,0,0,3,67,38,16,1
17,0,1,3,3.781868963400156,1,1,2,99,1,1,1
17,0,2,1,2.252945465840349,0,1,18,80,23,13,0
20,1,3,3,19.999967943766187,0,0,1,76,4,43,1
34,0,1,0,9.91331046001461,0,2,0,123,18,47,1
15,1,1,0,7.04210621360744,0,2,10,117,51,20,2
28,0,1,0,3.81143210790554,0,1,6,67,66,10,1
27,0,1,0,15.353353900324116,0,1,8,36,75,17,2
17,1,1,4,7.959256544164449,0,1,6,118,71,18,2
41,1,3,0,19.020541249265477,1,0,12,38,18,33,2
38,1,3,4,0.836213654025574,0,1,4,157,63,42,2
26,1,0,4,23.65510451192226,0,1,2,95,34,22,1
33,0,0,2,15.807879821726695,0,0,16,126,99,43,0
20,1,0,3,23.520287862354078,1,2,13,35,20,41,2
46,1,3,2,22.977775022284675,0,1,1,129,48,8,1
24,0,1,0,21.618507710179973,0,2,2,76,39,30,1
22,0,3,0,1.844517893062456,0,2,19,166,35,41,0
25,1,1,3,4.820902310823583,0,2,18,63,96,36,2
24,1,1,2,4.75559125831025,0,0,13,166,73,6,0
46,0,1,2,13.485508255717978,0,2,8,121,50,3,2
22,1,0,3,21.410985739337978,0,0,12,153,25,46,0
18,0,2,0,13.975230040957804,0,2,2,136,85,1,1
37,1,3,0,12.696308777393098,0,0,2,20,31,22,1
22,0,1,4,14.871834503231572,0,1,11,37,73,33,0
49,1,2,2,15.558397621131224,0,2,7,161,88,30,2
38,1,1,0,18.969726232723858,0,2,0,151,30,40,1
27,1,1,2,11.990847203776902,0,0,8,134,49,14,2
35,1,1,4,16.57546421310715,0,0,10,73,16,9,2
47,1,3,1,14.035372508233523,0,1,4,66,99,36,2
42,1,3,4,6.510169483503293,0,1,4,87,96,17,2
33,1,1,3,4.0489803500843005,0,2,8,162,94,3,2
40,1,1,2,17.393070798502965,0,0,10,114,86,5,2
16,0,0,1,4.608273986028736,0,2,9,124,47,47,2
27,1,0,1,5.151249347829511,0,0,9,29,13,41,1
35,0,2,0,14.826223444163473,1,2,13,134,44,24,0
42,0,0,0,22.703998619111992,0,0,7,155,44,19,2
15,0,1,4,10.224490754225696,0,1,10,90,50,4,1
23,0,2,0,12.900239614747491,0,2,0,107,2,17,0
31,0,1,4,0.7973081131908533,0,0,3,94,82,4,1
48,1,2,3,7.236506533248423,0,0,12,22,75,5,1
30,0,0,4,2.711745664216465,1,0,15,37,94,9,2
18,1,2,3,2.987374340705529,0,1,0,117,10,38,0
21,0,3,3,16.19511407384211,0,2,4,69,6,48,1
48,1,2,2,21.501186064712066,0,0,8,139,15,7,2
26,1,1,2,8.048361360060763,0,2,15,47,64,33,2
19,0,0,0,0.7761739284917715,0,0,10,175,51,29,0
35,1,1,1,20.80411682905309,0,0,6,140,26,47,2
31,1,3,0,2.085627437115254,0,0,13,68,73,44,2
20,0,3,2,2.186228280115647,0,2,15,159,84,19,0
41,0,0,3,3.7282286465893097,0,0,7,62,71,1,2
28,1,1,1,10.161988688025712,0,1,1,86,9,31,1
38,1,3,0,9.381973351818274,0,1,12,149,4,14,0
31,0,1,3,20.0550906136618,1,1,3,153,70,11,2
15,1,2,0,18.678880849914822,0,1,8,21,2,31,1
40,0,3,1,7.877767052266922,0,2,2,139,24,47,2
30,1,3,4,18.691991280075296,0,2,10,149,71,43,0
25,1,1,3,14.054429106120008,0,2,5,91,53,22,2
47,0,1,2,3.002306656482186,0,1,4,53,20,17,1
33,1,3,3,11.761764424492826,0,2,3,93,72,46,2
28,1,1,0,8.916285129339958,0,0,18,174,31,21,0
49,1,1,1,8.154454440098348,0,1,14,102,33,30,0
42,0,3,2,5.279527190606706,0,0,7,107,68,38,2
33,1,2,3,11.240299487918094,0,0,5,156,99,6,2
30,1,3,0,7.664877097443691,0,2,11,122,66,34,0
24,1,0,3,18.8059586021516,1,0,3,79,47,7,1
24,0,3,0,16.479122510345285,1,2,5,89,87,4,2
33,1,1,3,20.728012900368533,0,1,5,152,50,30,1
36,0,1,1,14.661430415527246,0,1,3,98,15,39,1
25,0,3,1,6.419084149553014,1,2,13,63,57,40,2
18,1,2,0,16.269045181655198,0,2,18,48,41,36,2
28,0,3,0,16.779470851832837,0,2,11,22,89,2,1
42,1,3,2,1.1871020459942851,0,1,15,142,30,25,0
31,0,2,4,10.02628339638585,0,0,19,78,20,0,0
37,1,0,3,7.65485142926306,0,0,5,17,39,6,1
17,0,1,0,16.000696555846027,0,2,6,89,7,24,2
19,0,3,1,22.71799698767431,0,0,5,109,14,42,2
49,1,0,1,2.148968898389424,0,2,15,118,66,42,0
48,1,3,0,13.583837114056324,0,0,13,46,25,29,2
35,0,3,2,9.64340315485152,1,1,1,72,12,39,1
34,0,3,4,1.7361192125823344,1,0,2,135,54,3,1
28,1,3,3,14.971669936043964,1,0,11,50,61,14,2
36,1,3,4,0.8688465236462157,0,2,5,36,88,20,1
35,0,0,1,20.39630757793285,0,1,11,138,30,23,0
31,1,3,3,12.467468391004404,0,2,14,88,16,30,2
25,1,0,1,16.80659582544714,0,2,3,65,49,10,1
42,1,1,4,0.8365894984082916,0,0,6,150,19,3,2
41,1,3,0,5.321262224811418,1,0,14,117,74,42,0
31,1,3,0,2.305361044466199,0,1,16,27,47,30,2
27,0,0,3,4.56915108158915,0,1,0,34,15,8,1
31,0,0,3,11.329681497729114,0,2,9,118,25,9,2
31,0,0,2,6.783227730175581,0,0,10,136,96,23,0
20,1,2,3,8.1094341604251,0,2,2,46,78,42,1
29,0,1,0,1.7774902162369264,0,2,14,80,14,4,2
24,1,0,0,4.681823358987043,0,2,13,139,69,36,0
32,1,3,4,5.393599654704416,0,2,2,82,16,42,1
18,0,2,4,13.83291108570024,1,2,4,22,51,34,1
25,1,3,2,2.455283354626088,1,2,0,146,28,5,0
18,0,3,3,0.8210015476690371,0,2,6,59,78,22,2
22,1,2,2,19.312248927233984,1,1,19,16,81,49,2
36,0,0,1,13.364627721172257,0,1,15,81,38,42,2
23,0,1,4,14.846297376630671,0,1,11,133,98,30,0
36,0,1,4,5.114904533910295,0,2,2,153,20,18,1
32,1,0,2,7.415023179980359,0,0,9,118,15,21,2
37,0,1,2,4.624721015660813,1,0,9,125,38,11,2
42,1,3,0,7.114201964361123,0,1,11,129,43,1,2
43,1,3,2,12.231852399077308,0,0,4,61,12,44,1
33,1,3,2,21.722246481715683,0,0,6,105,97,25,0
33,1,3,4,2.3842218052522224,0,0,1,136,14,28,1
39,0,3,2,14.551228996695787,1,2,3,45,59,15,0
49,0,2,4,10.603609189763263,0,1,0,177,79,34,1
32,1,2,4,11.671306328761371,0,0,18,71,1,32,2
42,0,1,1,1.9001014478216536,0,1,16,118,78,47,0
36,1,3,2,18.606665211609503,0,0,3,97,85,14,2
26,1,1,2,13.119079267733229,0,0,1,134,24,42,1
38,1,3,3,21.427741712874692,0,1,8,137,59,17,2
47,0,2,2,9.988473335242668,0,2,6,152,29,13,2
22,0,3,4,1.6240500926590125,0,2,5,107,55,35,2
29,1,0,1,22.621314793899863,1,0,9,34,46,22,2
33,0,3,2,1.056055896645729,1,2,9,161,54,22,0
17,1,1,0,1.5973204454504772,1,1,18,16,69,9,1
20,1,3,0,7.849384807017675,0,2,18,28,51,16,2
22,0,1,3,6.803046564458399,1,0,9,22,68,2,1
26,0,0,1,14.908133069635172,0,1,15,70,64,13,0
41,1,0,4,20.605514188636484,0,0,0,87,4,14,1
20,1,1,4,9.670868638082204,0,0,11,87,47,16,2
48,0,0,4,3.175856265922759,0,2,13,12,63,26,1
49,1,1,3,8.31974170422081,0,0,1,105,46,2,1
38,0,3,1,4.979064248386197,0,0,13,131,24,2,0
37,1,3,1,14.972538807048952,0,0,10,20,28,8,1
26,0,3,1,13.321782645891629,0,2,2,14,6,23,1
24,1,3,4,10.115744427558209,0,0,2,160,70,36,2
15,0,3,3,16.00284663044424,0,0,0,155,59,7,1
26,0,0,3,6.781517752666096,0,1,0,49,79,39,2
27,1,0,0,15.575771493442993,1,1,10,18,55,37,1
31,1,3,4,15.43661322437004,0,2,17,144,40,23,2
43,0,1,3,16.523805281928713,1,0,3,42,38,14,1
31,1,3,2,5.353514341465507,0,1,15,107,27,13,0
18,1,1,4,10.959260114859491,0,2,18,130,22,4,0
25,1,1,4,20.817510375230768,0,0,12,52,89,15,2
43,0,0,0,20.83814642728126,0,0,1,58,23,17,1
48,0,3,0,14.04923067284082,0,2,15,24,55,16,2
47,0,1,1,1.0473504712047408,0,0,15,24,31,41,2
43,1,1,3,13.786268130713092,0,2,12,154,58,42,0
27,1,3,3,17.138208037027773,0,0,1,75,4,14,1
23,1,3,0,2.6449223366841155,1,2,9,86,83,26,2
46,1,3,2,16.68602729501868,0,0,3,147,8,38,2
29,1,3,0,23.923091403922847,1,2,10,131,38,22,2
15,0,1,4,10.67917297715722,0,0,16,97,58,46,0
20,0,3,2,3.90936831878769,1,0,8,91,7,2,2
41,1,0,4,17.21976540958971,0,0,11,39,61,23,2
29,0,3,2,14.699516185680924,0,1,13,174,34,12,1
29,1,3,0,15.969312465547285,0,1,18,139,39,29,0
15,1,3,3,12.149445365762244,0,2,16,98,96,3,0
26,1,0,4,5.689997163564857,0,1,16,131,4,10,0
25,1,1,3,22.448647789334625,0,2,8,92,78,44,2
44,0,3,1,7.863863690241786,0,1,19,70,59,41,0
17,0,1,2,13.539090619991242,0,0,1,57,65,0,1
22,1,3,2,20.7964493402894,0,0,9,150,18,2,2
37,1,0,3,14.163021658291996,1,2,0,177,11,30,1
32,0,3,4,14.42369256166642,0,1,5,172,26,21,2
34,0,3,2,10.50532727039976,0,0,10,107,42,10,2
48,1,3,3,11.9090704570853,0,0,2,51,43,3,1
49,1,1,4,17.80720264784544,0,2,18,158,64,32,0
43,1,1,2,20.026685286950524,1,0,16,159,82,14,0
43,0,1,2,7.008196579974324,0,0,10,157,42,6,0
47,1,1,1,11.515574205203592,0,2,10,25,85,10,1
19,1,1,0,21.747704851578906,0,2,10,73,24,49,2
43,1,0,1,15.460637114848154,1,0,14,62,64,4,2
15,1,3,3,19.871483499781174,1,0,8,76,31,26,2
16,1,1,3,1.230256054107957,0,1,7,143,67,46,2
36,0,1,0,1.5864399309826522,0,2,16,45,42,20,2
41,0,0,2,7.163083246130481,0,0,0,98,89,27,1
40,1,1,1,22.63519269601553,0,0,1,121,84,25,1
31,1,3,2,0.8379319678534207,0,0,3,39,75,17,1
20,0,2,1,12.092181984571711,0,0,12,119,63,48,0
34,1,3,1,13.966137709725372,0,0,18,33,50,43,2
25,1,3,0,6.612055195517401,0,0,5,160,70,12,2
23,1,3,4,8.998783547535925,0,1,3,49,4,28,1
43,0,0,0,20.715561194120067,1,0,6,108,20,20,2
33,0,1,1,13.388334510971898,0,1,18,68,10,11,2
15,0,2,3,13.859477527071071,1,1,9,122,19,5,2
37,1,0,4,23.202210075150973,0,1,11,119,2,43,2
31,1,3,2,21.789014401170014,0,0,10,36,14,19,2
21,0,1,2,6.53175456941693,0,0,5,154,88,8,2
21,1,1,1,15.201673017884213,0,2,12,83,44,48,2
43,1,1,1,6.922171521038436,0,2,15,51,98,2,2
46,0,1,1,8.281484303157791,0,1,16,176,1,14,0
32,0,3,1,6.410166851178623,0,2,15,118,23,47,0
44,1,3,0,17.220898151966242,0,2,19,140,41,12,0
41,0,0,2,3.5241925672718093,0,0,14,67,12,22,0
49,0,2,2,0.1408471289682111,0,0,14,15,56,33,1
39,1,3,4,21.531047553219427,0,2,3,127,12,25,2
26,0,3,1,10.19832044242406,0,0,11,150,5,34,0
46,1,3,4,8.319222782968101,0,1,5,152,31,29,2
15,0,3,3,6.122466720574241,0,1,18,52,38,43,2
47,1,3,0,9.9292103755461,0,1,2,164,22,34,2
45,0,1,1,23.27409929542709,0,0,8,43,65,3,2
21,1,0,3,18.543715404082118,0,1,17,28,4,23,2
48,0,1,1,5.2936731818933405,1,0,9,160,77,7,0
45,0,1,3,18.79132719539254,0,0,0,135,51,36,1
24,1,0,0,23.174573112437635,0,0,10,55,91,1,2
17,1,3,3,14.012770756200007,1,2,12,167,49,11,0
45,0,1,2,7.321095037382401,0,1,4,42,26,30,1
22,0,3,4,15.609670033751662,0,0,13,94,7,8,2
25,1,1,2,14.158962755162,0,2,18,69,93,38,1
30,1,0,1,12.778447479312328,0,2,10,149,88,13,0
41,0,1,1,13.697056841007733,0,2,14,57,8,28,2
40,0,3,0,20.85824659878181,0,0,2,82,80,7,1
15,0,1,3,20.08295315320078,0,2,12,39,93,40,2
47,1,0,3,16.98440377186586,0,1,6,167,83,12,2
32,0,3,4,14.568007106437252,0,2,19,102,86,20,0
32,0,3,2,18.487969604067743,0,2,16,145,91,31,0
22,1,1,3,5.014337829509771,0,0,15,113,97,3,0
38,1,3,4,19.52317069789548,0,0,15,135,45,40,0
22,1,3,0,5.223762887634719,0,2,6,126,93,47,2
49,1,2,4,14.118828889587704,0,2,11,157,6,2,0
26,0,3,2,20.22699282988481,1,1,1,52,50,16,1
29,0,3,2,5.746874094543662,0,2,1,145,79,26,1
32,1,2,4,23.673444928926315,1,0,16,91,94,29,0
42,1,3,2,21.734846449547145,0,1,11,118,10,4,2
15,1,3,0,8.147333196291871,0,2,9,134,65,4,2
42,0,3,4,18.660453121476312,0,0,17,53,25,35,2
18,0,0,0,12.926662711832016,0,0,10,155,55,45,0
49,1,0,3,13.271130238279843,0,0,14,166,39,25,0
20,1,0,4,2.7162840582993617,0,1,2,115,15,35,1
32,0,3,0,15.242027129345235,0,2,6,34,11,15,1
19,1,3,0,20.853277078758246,0,0,16,56,20,40,2
27,1,3,0,3.4026955944072137,0,0,11,106,32,44,2
47,0,0,3,4.946003801442477,0,0,12,154,85,10,0
15,1,1,2,0.1306744001470514,0,1,14,73,52,33,2
21,1,3,3,13.837343222979984,1,0,13,97,58,35,2
24,1,3,0,4.904408202199491,1,0,11,20,75,42,2
19,0,1,2,6.292915867171399,0,1,17,30,12,13,2
36,1,1,1,0.6548463591925513,1,2,17,133,81,41,0
48,0,3,2,19.456393268152677,1,2,5,77,14,15,2
44,1,3,1,6.804145802861949,0,0,17,113,20,10,0
41,0,3,4,9.45939425747824,0,0,7,157,57,14,2
47,1,1,4,4.880036659748352,0,2,17,12,42,2,1
46,0,3,1,18.857068702808075,0,1,7,155,82,44,2
36,0,0,3,2.3549089540385024,1,0,19,133,56,41,0
38,1,1,3,2.771853029491941,1,0,7,59,96,37,2
16,0,1,3,7.29322590858214,1,2,12,17,58,48,2
46,1,3,1,3.929695611397907,1,2,1,131,51,3,1
46,1,1,0,4.918453633526182,1,0,0,18,70,3,1
47,1,3,3,9.820133207470883,0,0,5,144,21,29,2
19,1,0,4,17.5500635457025,0,0,9,175,27,5,0
46,1,3,1,15.378451296808205,0,2,1,145,5,4,1
33,0,0,2,4.345456708292011,0,1,3,163,18,20,2
32,0,3,0,14.465285702641292,0,0,2,111,11,23,1
23,1,2,4,5.393387170895074,0,0,10,15,87,2,1
48,0,3,0,22.889736630138103,0,2,16,94,61,32,0
21,1,3,2,18.90221650602476,0,0,17,97,94,0,0
44,1,1,2,22.91453437206228,0,1,16,103,56,2,0
40,0,0,1,21.55230844361995,0,1,3,108,33,36,2
27,1,3,4,13.981041193693123,0,2,12,135,22,39,0
31,1,1,0,1.442565253598822,1,0,16,95,93,5,0
43,0,3,0,15.875590398471324,0,2,18,178,76,2,0
37,0,1,0,1.233878057374672,0,2,12,158,84,7,0
36,1,1,2,14.396202485839794,0,0,18,110,26,27,0
16,1,3,4,15.1808189423748,1,2,13,102,29,6,2
42,0,1,0,12.044596904124386,1,2,17,118,40,19,1
48,1,3,4,3.5952172859721507,0,0,10,37,8,4,2
46,0,3,2,6.815737491641681,0,0,8,165,16,21,2
23,0,0,3,16.82033324174349,0,2,5,88,55,39,2
26,1,0,0,3.23721940476166,1,0,2,145,64,2,1
21,0,3,1,14.856542262949446,1,1,14,116,86,1,0
39,0,0,1,11.182032547110008,1,1,8,55,46,21,2
31,1,3,4,4.720539319007029,0,1,18,167,99,44,0
29,0,3,4,18.61178697280378,0,0,4,45,40,23,1
21,0,1,2,13.235875489291487,0,0,3,64,11,20,1
19,1,0,1,10.83613573337983,0,0,1,112,27,25,1
18,1,0,1,17.79401419775422,0,1,10,144,85,13,0
15,1,3,1,6.514762861806623,0,0,6,150,57,41,0
26,1,2,0,22.963665748386653,0,2,17,167,80,39,0
30,1,1,3,15.756412121565909,1,0,10,33,61,6,2
37,1,3,2,11.24212271989375,0,2,11,153,71,22,0
42,1,1,0,3.2083541126374757,0,2,6,98,10,42,2
30,1,0,1,13.95760598486152,0,1,6,34,73,43,2
29,0,1,4,13.122992539167027,0,0,6,52,58,44,1
22,1,1,4,21.013029446820227,0,2,11,101,15,34,2
44,1,2,0,13.71491483274266,0,2,7,66,32,17,2
36,0,3,0,19.750080952903183,0,2,3,88,45,33,2
25,1,2,1,9.279613158379224,1,0,5,177,47,20,2
20,0,3,1,18.201740527500952,0,0,3,48,10,36,1
25,1,1,3,14.888639599551174,0,0,16,112,7,10,0
15,1,0,1,21.74528565817437,0,2,19,71,32,20,2
19,1,3,4,20.07551240413269,1,1,14,29,26,5,2
21,1,2,4,15.006000283133236,0,0,17,165,33,25,0
42,0,1,4,7.101018197433467,1,0,15,159,34,37,0
17,1,0,4,6.793775057527632,0,1,0,137,76,47,1
36,0,1,4,1.0584822664254192,0,2,16,50,16,15,2
31,0,2,3,23.337225758359143,0,2,13,37,97,37,2
41,1,3,0,12.832838250245588,0,0,14,88,53,40,2
40,1,2,4,8.71519185561258,0,0,5,178,81,25,2
47,1,0,4,16.25439794654677,0,0,5,64,46,39,2
45,1,1,2,22.758659491086394,1,0,9,141,87,22,2
23,1,0,3,4.587471393461215,0,0,17,90,1,6,1
46,1,0,2,13.9406925668574,0,0,9,45,71,42,2
36,1,3,2,19.294927035592107,0,1,2,124,27,22,1
15,1,0,2,8.017531866056743,1,0,1,61,71,26,1
31,0,3,1,8.209862772578994,0,1,13,169,82,19,0
27,1,3,3,9.806952389534263,0,2,17,78,21,2,2
